input_param,cas_number,ParamDesc,input_unit,parameter_id,conversion,unit_solid,result_type,matrix_state,sample_fraction,sample_fraction_AC,result_value_type,result_speciation_id,result_speciation_AC,NEW_param_needed,NEW_speciation_needed,NEW_fraction_needed,NEW_protocol_needed,FLAG_AC_params_edit,FLAG_review,FLAG_notes_combined,ignore,result_offset,mapping_status
ETC,"",Chloroethane,µg/L,369,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
EthyleneGlycol,"",Ethylene glycol,mg/L,432,1,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
F,"",Fluorine,mg/L,1083,1,"",2,1,26,26,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
F1_6-10,"",F1 Petroleum Hydrocarbons (C6-C10),µg/L,453,0.001,"",2,1,,,1,,,"","",,"",,TRUE,param# - a bit unsure,FALSE,0,mapped_existing_parameter
F2_10-16,"",F2 Petroleum Hydrocarbons (C10-C16),µg/L,453,0.001,"",2,1,,,1,,,"","",,"",,TRUE,param# - a bit unsure,FALSE,0,mapped_existing_parameter
F3_16-34,"",F3 Petroleum Hydrocarbons (C16-C34),µg/L,453,0.001,"",2,1,,,1,,,"","",,"",,TRUE,param# - a bit unsure,FALSE,0,mapped_existing_parameter
F4_34-50,"",F4 Petroleum Hydrocarbons (C34-C50),µg/L,453,0.001,"",2,1,,,1,,,"","",,"",,TRUE,param# - a bit unsure,FALSE,0,mapped_existing_parameter
Fe-D,"","Iron, dissolved",mg/L,1098,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Fe-E,"","Iron, extractable",mg/L,1098,1,"",2,1,6,6,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Feno,"",Fenoprofen,ng/L,824,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
fentanyl,437-38-7,Opioids,ng/l,1385,1,"",3,1,,,1,,,fentanyl,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Fe-T,"","Iron, total",mg/L,1098,1,"",2,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Fe-T_S,"","Iron, Total in Sediment",mg/kg,1098,1,mg/kg,2,2,19,19,1,,,"","",,"",,TRUE,UNIT_REVIEW: EQWin unit 'mg/kg' vs AquaCache unit '',FALSE,0,mapped_existing_parameter
Flow,"","Flow rate, volumetric, discharge",L/s,1150,0.001,"",1,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Fluoranthene,"",Fluoranthene,ng/L,434,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Fluord,"",Fluoride,mg/L,1082,1,"",2,1,26,26,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Fluord_BCMOE_st_fAL,"",Fluoride BCMOE short term fw aquatic life,mg/L,1082,1,"",2,1,5,5,3,,,"","",,"",,FALSE,"",TRUE,0,ignored
Fluord_CSR_s3_fAL,"","Fluoride, CSR sched 3 freshwater aquatic life GW",mg/L,1082,1,"",2,1,5,5,3,,,"","",,"",,FALSE,"",TRUE,0,ignored
Fluord_CSR_s3_fAL_SW,"","Fluoride, CSR sched 3 freshwater aquatic life SW",mg/L,1082,1,"",2,1,19,19,3,,,"","",,"",,FALSE,"",TRUE,0,ignored
Fluorene,"",Fluorene,ng/L,436,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
fluoxetine,"",Anti-Depressants,ng/l,437,1e-06,"",3,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
FWQG_Ld,"",Fedral Water Quality Guideline Threshold,mg/L,,1,"",2,1,,,3,,,"","",,"",,FALSE,"",TRUE,0,ignored
Ga-D,"","Gallium, Dissolved",mg/L,1085,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Galax,1222-05-5,Galaxolide,ng/L,168,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Ga-T,"",GALLIUM TOTAL,mg/L,1085,1,"",3,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Gemf,"",Gemfibrozil,ng/L,440,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
gemfibrozil,"",Pharmaceuticals,ng/l,440,1e-06,"",3,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Giardia,"","Giardia, water sample sent for analysis",cysts/L,1386,1,"",2,1,,,1,,,"Giardia, water sample sent for analysis, cysts/L","",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Giardia-SWF,"",Giardia - string wound filter sent for analysis,/100L,1387,1,"",2,1,,,1,,,"Giardia - string wound filter sent for analysis, /100L","",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Glyphosate,"","Glyphosate, Herbicide.",ng/L,854,1e-06,"",3,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
H2S,"",Sulphide as H2S,mg/L,1093,1,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hard-Best,"",Best Hardness According to the WRB Concensus,mg/L,100,1,"",2,1,26,26,3,3,3,"","",,"",,FALSE,CORRECTED_INVALID_HARDNESS_SPECIATION_TO_AS_CACO3,FALSE,0,mapped_existing_parameter
Hard-D,"",Hardness from dissolved metals,mg/L,100,1,"",2,1,5,5,3,48,48,"",as dissolved metals,,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hard-D_Calc,"","Hardness, Dis., calculated wt dissolved Ca & Mg",mg/L,100,1,"",2,1,5,5,3,46,46,"",as dissolved Ca & Mg,,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hard-D_Calc_Full,"","Hardness, Dis., calcula wt diss Ca, Mg, Fe, Sr, Mn",mg/L,100,1,"",2,1,5,5,3,47,47,"","as dissolved Ca, Mg, Fe, Sr, & Mn",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hard-T,"",Hardness from total metals,mg/L,100,1,"",2,1,19,19,3,51,51,"",as total metals,,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hard-T_Calc,"","Hardness, Tot., calculated from total Ca & Mg",mg/L,100,1,"",2,1,19,19,3,49,49,"",as total Ca & Mg,,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hard-T_Calc_Full,"","Hardness, Tot., calcula wt tot Ca, Mg, Fe, Sr, Mn",mg/L,100,1,"",2,1,19,19,3,50,50,"","as total Ca, Mg, Fe, Sr, & Mn",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
HEPH,"",Heavy Extractable Petroleum Hydrocarbons,µg/L,452,0.001,"",2,1,,,1,,,"","",,"",,TRUE,param# - a bit unsure,FALSE,0,mapped_existing_parameter
HEPH_SGT,"","Heavy Extractable Petroleum Hydrocarbons, Silica Gel Treated",µg/L,452,0.001,"",2,1,,,1,,,"","",,"",,TRUE,param# - a bit unsure,FALSE,0,mapped_existing_parameter
Heptachlor,"","Organochlorine insecticde, C10H5Cl7",µg/L,855,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Heptachlor-epoxide,"","Organochlorine Insecticde, Epoxide of Heptachlor",µg/L,857,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Heptachlor-T,"","Organochlorine insecticde, Heptachlor + Heptachlor epoxide",µg/L,855,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
heroine,561-27-3,Opioids,ng/l,1388,1,"",3,1,,,1,,,heroine,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Hexachlorobenzene,"","Organochlorine Insecticide, C6Cl6",µg/L,858,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hexachlorocyclohexane-a,"",Isomer of Hexachlorocyclohexane (alpha),µg/L,656,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hexachlorocyclohexane-b,"",Isomer of Hexachlorocyclohexane (beta),µg/L,660,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hexachlorocyclohexane-d,"",Isomer of Hexachlorocyclohexane (delta),µg/L,661,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hexachlorocyclohexane-g,"",Isomer of Hexachlorocyclohexane,µg/L,662,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hexachlorocyclohexane-T,"","Hexachlorocyclohexane, total of (a+b+d+g)",µg/L,859,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hexachloroethane,"",Organochlorine,µg/L,446,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hg-D,"","Mercury, dissolved",mg/L,1105,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hg-T,"","Mercury, total",mg/L,1105,1,"",2,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Hg-T_BCMOE_fAL,"",BCMOE Guideline for Protection of AL. For 1 month Av,mg/L,1105,1,"",3,1,19,19,1,,,"","",,"",,FALSE,"",TRUE,0,ignored
Hg-T_S,"","Mercury, Total in Sediment",mg/kg,1105,1,mg/kg,2,2,19,19,1,,,"","",,"",,TRUE,UNIT_REVIEW: EQWin unit 'mg/kg' vs AquaCache unit '',FALSE,0,mapped_existing_parameter
HMMM,3089-11-0,Tire Wear Compounds,ng/l,1389,1,"",3,1,,,1,,,HMMM,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
HPC,"",Heterotrophic Plate Count,cfu/1mL,1390,1,"",2,1,,,1,,,"Heterotrophic Plate Count, cfu/1mL","",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
I2,20461-54-5,Iodide,mg/L,1391,1,"",2,1,,,1,,,iodide,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
IACR,"",Index of additive cancer risk,%,1392,1,"",3,1,,,3,,,Index of additive cancer risk,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
IB_EQCal,"","Ionic Balanace, Calculated by EQWin, RPD",%,1255,1,"",3,1,,,3,,,"","",,"",,TRUE,SOURCE_FIELDS_RESTORED_FROM_EQWIN_CATALOG,FALSE,0,mapped_existing_parameter
IB_Lab,"","Ionic Balance, Calculated by Lab, RPD",%,1255,1,"",2,1,,,3,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Ibpfn,15687-27-1,Ibuprofen,ng/L,283,1e-06,"",2,1,,,1,,,"","",,"",,TRUE,"MAPPED_TO_EXISTING_AC_PARAMETER: ibuprofen, ng/L to mg/l; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED | EQWin duplicate review: mapped by CAS/name to existing AquaCache ibuprofen parameter.",FALSE,0,mapped_existing_parameter
Indeno-123-cd-pyrene,193-39-5,"Indeno[1,2,3-cd]pyrene",ng/L,460,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Indom,"",Indomethacin,ng/L,101,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Isopropylbenzene,"","Cumene, Isopropylbenzen C9H12 or C6H5CH(CH3)2",ng/L,385,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
K-D,"","Potassium, dissolved",mg/L,1113,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
K-E,"","Potassium, extractable",mg/L,1113,1,"",2,1,6,6,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
ketamine,1867-66-9,Opioids,ng/l,1393,1,"",3,1,,,1,,,ketamine,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Keto,"",Ketoprofen,ng/L,470,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
K-T,"","Potassium, total",mg/L,1113,1,"",2,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
K-T_S,"","Potassium, total in sediments.",mg/kg,1113,1,mg/kg,2,2,19,19,1,,,"","",,"",,TRUE,UNIT_REVIEW: EQWin unit 'mg/kg' vs AquaCache unit '',FALSE,0,mapped_existing_parameter
La-D,"","Lanthanium, dissolved",mg/L,1099,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
La-T,"","Lanthanium, total",mg/L,1099,1,"",2,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
LC50.,"","","",,1,"",,,,,,,,"","",,"",,FALSE,MISSING_FROM_KEY; IGNORED_BLANK_EQWIN_HEADER_OR_GROUP_PARAMETER,TRUE,0,ignored
LC50-CD_Conc,"",LC50 for Ceridubia;  Concentration for 50% Mortality ; result is the concentration needed to kill 50% of organism,%,1394,1,"",2,1,,,1,,,LC50 for Ceridubia;  Concentration for 50% Mortality ; result is the concentration needed to kill 50% of organism,"",,"",,FALSE,MISSING_FROM_KEY; VALID_EQWIN_PARAMETER_REQUIRES_NEW_AC_PARAMETER; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
LC50-CD_Surv,"",LC50 for Ceridubia;  Survival in 100% concentration @ X  hours ; result is a percentage of survival of organism,%,1395,1,"",2,1,,,1,,,LC50 for Ceridubia;  Survival in 100% concentration @ X  hours ; result is a percentage of survival of organism,"",,"",,FALSE,MISSING_FROM_KEY; VALID_EQWIN_PARAMETER_REQUIRES_NEW_AC_PARAMETER; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
LC50-DM_Conc,"",LC50 for Daphnia magma; Concentration for 50% Mortality @ 48 hours; result is the concentration needed to kill 50% of organism,%,1396,1,"",2,1,,,1,,,LC50 for Daphnia magma; Concentration for 50% Mortality @ 48 hours; result is the concentration needed to kill 50% of organism,"",,"",,FALSE,MISSING_FROM_KEY; VALID_EQWIN_PARAMETER_REQUIRES_NEW_AC_PARAMETER; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
LC50-DM_Surv,"",LC50 for Daphnia magma; Survival in 100% concentration @ 48 hours; result is a percentage of survival of organism,%,1397,1,"",2,1,,,1,,,LC50 for Daphnia magma; Survival in 100% concentration @ 48 hours; result is a percentage of survival of organism,"",,"",,FALSE,MISSING_FROM_KEY; VALID_EQWIN_PARAMETER_REQUIRES_NEW_AC_PARAMETER; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
LC50-pH,"","","",,1,"",,,,,,,,"","",,"",,FALSE,MISSING_FROM_KEY; IGNORED_BLANK_EQWIN_HEADER_OR_GROUP_PARAMETER,TRUE,0,ignored
LC50-PP_Surv,"",LC50 for Pimephales promelas; Survival in 100% concentration @ X  hours ; result is a percentage of survival of organism,%,1398,1,"",2,1,,,1,,,LC50 for Pimephales promelas; Survival in 100% concentration @ X  hours ; result is a percentage of survival of organism,"",,"",,FALSE,MISSING_FROM_KEY; VALID_EQWIN_PARAMETER_REQUIRES_NEW_AC_PARAMETER; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
LC50-RT_Conc,"",LC50 for Rainbow Trout; Concentration for 50% Mortality @ 96 hours; result is the concentration needed to kill 50% of organism,%,1399,1,"",2,1,,,1,,,LC50 for Rainbow Trout; Concentration for 50% Mortality @ 96 hours; result is the concentration needed to kill 50% of organism,"",,"",,FALSE,MISSING_FROM_KEY; VALID_EQWIN_PARAMETER_REQUIRES_NEW_AC_PARAMETER; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
LC50-RT_Surv,"",LC50 for Rainbow Trout; Survival in 100% concentration @ 96 hours; result is a percentage of survival of organism,%,1400,1,"",2,1,,,1,,,LC50 for Rainbow Trout; Survival in 100% concentration @ 96 hours; result is a percentage of survival of organism,"",,"",,FALSE,MISSING_FROM_KEY; VALID_EQWIN_PARAMETER_REQUIRES_NEW_AC_PARAMETER; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Lead210,"",Lead210,Bq/L,1401,1,"",2,1,,,1,,,"Lead-210, Bq/L","",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Lead211,15816-77-0,Lead211,Bq/L,1402,1,"",2,1,,,1,,,Lead-211,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Lead212,15092-94-1,Lead212,Bq/L,1403,1,"",2,1,,,1,,,Lead-212,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Lead214,15067-28-4,Lead214,Bq/L,1404,1,"",2,1,,,1,,,Lead-214,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
LEPH,"",Light Extractable Petroleum Hydrocarbons,µg/L,451,0.001,"",2,1,,,1,,,"","",,"",,TRUE,param# - a bit unsure,FALSE,0,mapped_existing_parameter
LEPH_SGT,"","Leavy Extractable Petroleum Hydrocarbons, Silica Gel Treated",µg/L,451,0.001,"",2,1,,,1,,,"","",,"",,TRUE,param# - a bit unsure; SOURCE_FIELDS_RESTORED_FROM_EQWIN_CATALOG,FALSE,0,mapped_existing_parameter
Li-D,"","Lithium, dissolved",mg/L,1101,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Linuron,"","Herbicide, C9H10Cl2N2O2",µg/L,869,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Li-T,"","Lithium, total",mg/L,1101,1,"",2,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Li-T_S,"","Lithium, total in sediments.",mg/kg,1101,1,mg/kg,2,2,19,19,1,,,"","",,"",,TRUE,UNIT_REVIEW: EQWin unit 'mg/kg' vs AquaCache unit '',FALSE,0,mapped_existing_parameter
LT50,"","","",,1,"",,,,,,,,"","",,"",,FALSE,MISSING_FROM_KEY; IGNORED_BLANK_EQWIN_HEADER_OR_GROUP_PARAMETER,TRUE,0,ignored
LT50-Daphnia,"","","",,1,"",,,,,,,,"","",,"",,FALSE,MISSING_FROM_KEY; IGNORED_BLANK_EQWIN_HEADER_OR_GROUP_PARAMETER,TRUE,0,ignored
LT50-DM_Hours,"","LT50 for Daphnia magma, Hours to 50% Mortality ; result is the time required to kill 50% of organism",h,1405,1,"",2,1,,,1,,,daphnia magma time required to kill 50% of organisms,"",,"",,TRUE,SOURCE_FIELDS_RESTORED_FROM_EQWIN_CATALOG; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
LT50-pH,"","","",,1,"",,,,,,,,"","",,"",,FALSE,MISSING_FROM_KEY; IGNORED_BLANK_EQWIN_HEADER_OR_GROUP_PARAMETER,TRUE,0,ignored
LT50-RT_Hours,"","LT50 for Rainbow Trout, Hours to 50% Mortality ; result is the time required  to kill 50% of organism",h,1406,1,"",2,1,,,1,,,rainbow trout time required to kill 50% of organisms,"",,"",,TRUE,SOURCE_FIELDS_RESTORED_FROM_EQWIN_CATALOG; TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
MCPB,"","Herbicides, C11H13ClO3",µg/L,877,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
MCPP,93-65-2,"Herbicide, C10H11ClO3",µg/L,878,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
mefentrifuconazole,1417782-03-6,Current Use Pesticides,ng/l,1407,1,"",3,1,,,1,,,mefentrifuconazole,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
MeHg,"",Organometallic cation with the formula [CH3Hg]+,ng/L,1106,1e-06,"",3,1,26,26,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
MeHg_Percent,"",Percentage of Methyl Mercury in Total Mercury,%,1408,1,"",3,1,19,19,3,,,Percentage of Methyl Mercury in Total Mercury,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Mestr,72-33-3,Mestranol,ng/L,1409,1,"",2,1,,,1,,,Mestranol,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
methadone,76-99-3,Opioids,ng/l,1410,1,"",3,1,,,1,,,methadone,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Methoxychlor,"",Insecticide,µg/L,887,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
metoprolol,51384-51-1,Beta Blockers,ng/l,1411,1,"",3,1,,,1,,,metoprolol,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Mg-D,"","Magnesium, dissolved",mg/L,1103,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Mg-E,"","Magnesium, extractable",mg/L,1103,1,"",2,1,6,6,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Mg-T,"","Magnesium, total",mg/L,1103,1,"",2,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Mg-T_S,"","Magnesium, Total in Sediment",mg/kg,1103,1,mg/kg,2,2,19,19,1,,,"","",,"",,TRUE,UNIT_REVIEW: EQWin unit 'mg/kg' vs AquaCache unit '',FALSE,0,mapped_existing_parameter
Mirex,"","Organochloride, C10Cl12",µg/L,898,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Mn-D,"","Manganese, dissolved",mg/L,1104,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Mn-D_CCME_PAL_LT,"",Mn-D CCME Protection of Aq Life Long term Expos,mg/L,1104,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",TRUE,0,ignored
Mn-D_CCME_PAL_ST,"",Mn-D CCME Protection of Aq Life Short Term Expos,mg/L,1104,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",TRUE,0,ignored
Mn-E,"","Manganese, extractable",mg/L,1104,1,"",2,1,6,6,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Mn-T,"","Manganese, total",mg/L,1104,1,"",2,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Mn-T_S,"","Manganese, Total in Sediment",mg/kg,1104,1,mg/kg,2,2,19,19,1,,,"","",,"",,TRUE,UNIT_REVIEW: EQWin unit 'mg/kg' vs AquaCache unit '',FALSE,0,mapped_existing_parameter
Mo-D,"","Molybdenum, dissolved",mg/L,1107,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Mo-E,"","Molybdenum, extractable",mg/L,1107,1,"",2,1,6,6,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
morphine,57-27-2,Opioids,ng/l,1412,1,"",3,1,,,1,,,morphine,"",,"",,FALSE,TRUE_NEW_PARAMETER_OR_AC_PARAMETER_UNIT_CHANGE_REQUIRED,FALSE,0,requires_new_parameter
Mo-T,"","Molybdenum, total",mg/L,1107,1,"",2,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Mo-T_S,"","Molybdenum, Total in Sediment",mg/kg,1107,1,mg/kg,2,2,19,19,1,,,"","",,"",,TRUE,UNIT_REVIEW: EQWin unit 'mg/kg' vs AquaCache unit '',FALSE,0,mapped_existing_parameter
MTBE,1634-04-4,Methyl-tert-butyl-ether,µg/L,487,0.001,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
MTBE_S,1634-04-4,Methyl-tert-butyl-ether in sediment,mg/kg,487,1,mg/kg,2,2,,,1,,,"","",,"",,TRUE,UNIT_REVIEW: EQWin unit 'mg/kg' vs AquaCache unit '',FALSE,0,mapped_existing_parameter
Musk-A,"",Musk ambrette,ng/L,501,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Musk-K,"",Musk ketone,ng/L,502,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Musk-M,116-66-5,Musk moskene,ng/L,503,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Musk-T,"",Musk tibetene,ng/L,504,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Musk-X,81-15-2,Musk xylene,ng/L,207,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
N2,"","nitrogen gas, dissolved in water",mg/L,1044,1,"",2,1,19,19,1,14,14,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Na-D,"","Sodium, dissolved",mg/L,1129,1,"",2,1,5,5,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Na-E,"","Sodium, extractable",mg/L,1129,1,"",2,1,6,6,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Naphthalene,"",Naphthalene,ng/L,507,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Naproxen,"",Naproxen,ng/L,510,1e-06,"",2,1,,,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
Na-T,"","Sodium, total",mg/L,1129,1,"",2,1,19,19,1,,,"","",,"",,FALSE,"",FALSE,0,mapped_existing_parameter
